country,year,child_mortality,gdp_per_capita_usd,health_exp_pc_usd,life_expectancy_years,urban_population_pct
USA,2010.0,-0.44686055566963645,1.1276845005793816,1.8672371108218617,0.3553895478708806,0.6336713686445957
USA,2011.0,-0.44927721557681377,1.1977262604775865,1.9347353174824458,0.36610538752141647,0.6427643411659755
USA,2012.0,-0.4541105353911683,1.28303369357119,2.027332453778222,0.37682122717197214,0.6520159120452862
USA,2013.0,-0.4565271952983456,1.3635515523476696,2.08335334248535,0.37682122717197214,0.6615318135211492
USA,2014.0,-0.45894385520552283,1.457599695213443,2.2278792164896455,0.38753706682250805,0.6712591794742531
USA,2015.0,-0.45894385520552283,1.5435437213550964,2.3798883839690914,0.3713326263753425,0.6811980099045986
USA,2016.0,-0.4613605151127001,1.6006594077580771,2.505855690155013,0.3551281859281785,0.6912954386928745
USA,2017.0,-0.4637771750198773,1.7056063036893327,2.613351366784055,0.3551281859281785,0.7016571980777033
USA,2018.0,-0.46619383492705463,1.8489048285798937,2.7485326614771903,0.36584402557872503,0.7121246897011518
USA,2019.0,-0.46619383492705463,1.9681007485191298,2.885171731083655,0.3817871040831976,0.7228565119211526
USA,2020.0,-0.46619383492705463,1.9262226856821043,3.308417639332567,0.18811790454529023,0.7336940663797739
USA,2021.0,-0.46619383492705463,2.2761600933620167,3.430993986455533,0.11833426584538748,0.7447430853156367
USA,2022.0,-0.46619383492705463,2.6082413634584336,3.5945226571222,0.23673122588678375,0.75589783649012
USA,2023.0,-0.46619383492705463,2.8334142360594066,,0.3386623835383124,0.7672111860225345
